"Name of commune" Residents "Change in %" "Population density per km²" "Foreign nationals in %" "0-19 years" "20-64 years" "65 years or over" "Crude marriage rate" "Crude divorce rate" "Crude birth rate" "Crude mortality rate" "Private households" "Size of households in persons" "Total surface area in km2" "Settlement and urban area in %" "Change in ha" "Agricultural area in %" "Change in ha" "Wooded area in %" "Unproductive area in %" "Employed total" "Primary sector" "Secondary sector" "Tertiary sector" "Business establishments total" "Primary sector" "Secondary sector" "Tertiary sector" "Dwelling vacancy rate" "New housing units per 1000 residents" "Social assistance rate" "FDP/PLR 2)" CVP SP SVP EVP/CSP GLP BDP PdA/Sol. GPS "Small right-wing parties"
Seftigen 2,163 556 1.6 1.5 0.3 5.4 20.1 64.0 15.9 3.9 15.9 66.4 16.9 0.8 592 47 210 335 150 17 30 103 0.5 1.29 3.1 5.2 1.5 15.5 33.9 6.7 5.0 18.3 0.0 5.9 4.5 3.6     
Toffen 2,499 510 2.0 1.5 0.2 8.3 20.0 61.6 18.3 4.9 17.1 63.0 19.5 0.4 568 54 111 403 140 18 24 98 6.8 1.36 1.7 6.1 1.6 15.9 30.9 4.9 3.7 22.0 0.0 6.9 3.8 4.1     
Uttigen 1,847 606 2.4 0.6 1.2 4.5 23.7 61.2 15.1 3.0 18.3 46.8 32.9 2.0 348 27 119 202 110 8 34 68 0.0 0.12 2.1 6.0 1.4 15.9 32.8 4.8 3.9 15.7 0.0 9.2 7.0 3.2     
Wattenwil 2,728 188 2.7 3.1 -0.5 2.8 22.8 59.9 17.2 14.5 7.8 40.8 49.6 1.7 1,032 129 273 630 223 47 49 127 6.6 1.07 3.0 4.6 1.0 12.7 38.5 7.6 3.6 13.5 0.3 6.2 8.1 4.0     
"Wald (BE)" 1,184 89 0.8 -0.3 0.9 5.7 20.2 59.0 20.9 13.3 6.3 74.5 19.2 0.0 498 164 16 318 130 59 8 63 0.0 0.90 0.6 6.2 1.3 12.5 36.5 4.0 4.3 18.0 0.1 7.8 6.7 2.7     
Eggiwil 2,427 40 -1.4 -2.2 0.7 1.6 22.8 59.7 17.6 60.3 3.5 53.7 41.1 1.7 1,377 637 358 382 320 204 32 84 0.8 3.05 1.4 2.1 0.6 4.8 64.1 3.1 1.2 14.5 0.1 4.1 4.6 0.9     
"Langnau im Emmental" 9,092 188 0.8 0.4 0.0 6.3 21.6 59.3 19.0 48.5 7.6 49.8 42.0 0.7 5,881 561 1,525 3,795 784 181 126 477 4.2 0.16 3.7 6.4 1.2 19.9 31.0 6.0 3.5 16.0 0.4 9.5 3.6 2.4     
Lauperswil 2,672 126 -0.5 0.6 0.4 3.4 22.1 59.8 18.1 21.1 7.6 56.3 35.4 0.7 1,329 290 500 539 251 103 49 99 1.5 0.39 2.5 3.0 0.6 10.0 46.7 4.3 2.5 17.6 0.1 5.7 7.2 2.4     
"Röthenbach im Emmental" 1,241 34 -2.8 -1.6 0.8 1.1 25.3 56.8 17.9 36.8 3.3 43.6 52.5 0.6 586 343 64 179 184 111 15 58 0.0 0.00 2.5 2.1 0.3 3.2 65.0 3.6 1.0 11.5 0.0 1.7 10.0 1.4     
Rüderswil 2,376 138 -0.2 -2.4 0.0 2.4 23.2 58.9 17.9 17.2 7.2 68.1 23.7 1.0 814 252 200 362 223 91 44 88 0.4 2.25 3.7 4.0 1.7 9.8 42.9 4.1 3.0 21.6 0.0 4.5 5.4 2.9     
Schangnau 903 25 -2.2 -0.5 -1.0 2.5 22.8 60.0 17.2 36.5 2.1 53.2 35.7 9.0 522 258 100 165 151 85 28 38 0.0 0.66 1.6 2.6 0.3 2.8 74.6 0.5 1.1 13.4 0.0 2.8 1.4 0.5     
Signau 2,745 124 -0.1 -2.8 -0.1 4.7 22.0 59.2 18.9 22.1 8.0 55.2 35.8 1.1 1,042 325 336 381 259 116 48 95 1.1 2.83 2.8 4.5 0.6 11.2 44.7 6.1 3.0 18.2 0.1 4.4 5.0 2.2     
Trub 1,359 22 -2.7 -0.5 -0.3 1.8 24.1 57.2 18.8 62.0 2.3 40.5 56.1 1.1 673 409 121 143 205 139 22 44 0.0 0.16 1.6 1.7 0.5 5.1 62.8 1.5 1.0 16.7 0.2 7.5 1.6 1.4     
Trubschachen 1,419 91 1.1 0.6 -0.5 9.5 20.9 56.6 22.6 15.6 4.9 51.1 42.7 1.3 987 170 540 277 123 55 20 48 9.2 1.30 3.7 2.8 0.7 10.2 35.5 3.6 2.7 30.8 0.5 8.6 2.9 1.7     
Amsoldingen 788 167 -2.1 -2.4 0.5 1.9 22.2 58.4 19.4 4.7 7.5 60.6 22.0 10.0 170 42 21 107 61 16 11 34 0.0 0.83 0.9 3.8 1.4 12.1 46.0 4.8 5.9 13.7 0.0 6.7 3.2 2.2     
Blumenstein 1,184 76 1.1 1.5 -0.5 3.4 19.3 60.2 20.5 15.5 3.9 48.4 39.9 7.9 413 64 170 180 103 26 25 52 7.6 0.00 1.4 4.3 0.7 13.5 42.2 5.9 4.8 15.5 0.0 5.4 6.3 1.3     
Buchholterberg 1,542 101 1.4 1.0 0.2 3.6 22.6 60.0 17.4 15.3 6.3 57.8 35.0 1.0 521 206 71 243 166 82 23 61 2.6 0.73 0.6 3.4 1.1 5.3 53.7 4.2 3.8 11.7 0.2 3.5 10.8 2.2     
Eriz 490 23 -2.0 -1.2 -0.8 2.9 21.6 54.9 23.5 21.8 2.8 45.3 44.9 7.1 184 110 12 62 66 39 6 21 4.1 1.03 2.0 1.4 0.2 3.8 77.0 1.1 0.5 11.6 0.0 1.1 1.8 1.6     
Fahrni 796 119 7.4 7.6 0.5 2.1 23.2 58.5 18.2 6.7 5.1 66.9 26.7 1.3 201 116 25 60 79 42 10 27 17.6 0.84 0.8 3.9 0.6 11.0 52.1 3.4 2.5 14.1 0.0 4.5 4.6 3.2     
Heiligenschwendi 681 123 2.3 1.7 0.0 9.4 18.5 57.9 23.6 5.6 7.4 48.7 43.4 0.5 509 50 20 439 65 20 9 36 5.9 0.75 2.5 3.2 0.5 15.3 40.3 6.9 3.9 12.3 0.0 6.2 8.3 3.2     
Heimberg 6,465 1,195 2.7 2.4 0.2 8.8 19.9 64.0 16.1 5.4 33.4 29.9 34.5 2.2 2,384 46 596 1,743 378 14 75 289 6.5 0.39 3.5 6.0 1.7 15.3 33.9 5.7 3.8 17.1 0.2 5.9 7.6 2.8     
Hilterfingen 4,061 1,440 2.1 2.6 -0.8 8.2 17.4 56.6 25.9 2.8 41.2 8.6 48.7 1.4 942 21 153 768 227 3 25 199 6.2 0.13 3.5 13.0 2.0 17.5 22.3 4.0 6.4 16.9 0.2 9.8 5.5 2.5     
Höfen 441 96 2.8 2.1 0.9 2.3 25.6 61.9 12.5 4.6 5.9 74.2 16.1 3.9 92 52 8 32 49 22 5 22 4.5 1.02 1.1 2.7 1.2 8.4 49.8 1.6 4.6 12.9 0.0 10.5 4.9 3.2     
Homberg 509 78 1.8 1.4 0.4 1.8 28.1 55.8 16.1 6.5 4.3 63.4 32.1 0.2 174 87 26 60 59 35 9 15 2.0 0.46 0.4 0.8 0.4 3.3 56.2 4.9 4.3 11.4 0.0 4.1 13.2 1.3     
Horrenbach-Buchen 256 13 0.0 0.0 0.0 1.2 21.5 61.7 16.8 20.4 1.3 50.1 39.5 9.1 93 60 14 19 32 22 4 6 0.0 2.33 1.5 2.1 0.4 1.4 80.4 1.1 1.4 5.1 0.0 0.7 3.6 4.0     
"Oberhofen am Thunersee" 2,366 870 1.4 2.2 -0.7 9.5 16.3 55.1 28.7 2.8 27.4 19.9 51.6 1.1 751 20 93 638 184 7 28 149 1.7 2.17 3.5 16.8 1.8 13.8 27.6 2.5 7.0 16.8 0.3 9.1 2.0 2.4     
Oberlangenegg 481 53 -1.6 -1.4 -0.6 1.2 24.9 53.0 22.0 9.1 4.6 45.6 49.1 0.8 227 115 39 73 68 38 9 21 2.1 0.00 0.8 0.9 0.6 4.6 70.8 3.0 2.1 7.1 0.0 3.8 5.2 1.9     
Pohlern 263 27 -1.5 -1.9 0.0 5.3 24.0 58.9 17.1 9.9 1.9 37.2 45.1 15.8 68 31 11 26 22 10 3 9 0.0 3.31 2.2 3.8 1.2 2.0 61.6 1.6 2.3 17.3 0.0 0.9 3.3 6.0     
Schwendibach 255 170 -4.1 -0.4 -1.5 2.0 20.4 63.5 16.1 1.5 10.6 68.9 20.5 0.0 57 21 3 33 20 9 2 9 7.8 0.00 0.8 2.9 0.8 3.8 53.7 3.3 2.0 16.7 0.1 4.2 10.5 2.0     
Sigriswil 4,679 84 1.8 2.2 -1.2 10.1 15.9 56.5 27.6 55.4 4.7 39.3 47.1 8.9 1,639 333 167 1,138 396 122 63 211 5.6 0.43 2.1 6.0 1.0 10.2 49.3 2.9 3.4 15.1 0.2 5.4 3.9 2.6     
Steffisburg 15,515 1,161 0.5 0.6 -0.1 10.0 18.8 61.0 20.3 13.5 27.4 42.3 29.1 1.2 5,673 164 1,834 3,675 827 54 142 631 5.2 0.35 3.6 8.0 1.5 15.2 28.6 8.1 6.1 15.5 0.2 7.3 6.3 3.2     
"Teuffenthal (BE)" 161 36 -6.4 -6.4 -0.6 2.5 23.0 56.5 20.5 4.6 3.1 46.4 49.9 0.7 74 43 8 24 33 21 6 6 0.0 0.00 1.2 1.3 1.3 7.3 62.3 4.9 0.6 6.3 0.0 3.2 11.9 0.8     
Thierachern 2,350 313 3.4 1.6 1.0 3.8 24.6 58.5 16.9 7.5 12.3 66.4 17.2 4.0 425 97 79 248 137 33 20 84 9.4 0.58 2.1 4.2 0.9 16.0 34.2 9.2 3.7 14.1 0.1 5.6 10.0 2.1     
Thun 42,735 1,980 0.3 0.4 -0.4 12.3 17.5 60.7 21.8 21.6 49.8 27.9 20.0 2.2 28,536 114 6,625 21,797 3,190 44 450 2,696 5.5 0.11 5.4 8.5 2.3 19.6 25.5 5.3 6.3 16.1 0.2 8.9 4.3 3.1     
Uebeschi 668 152 -3.9 -3.7 0.0 1.3 26.8 54.6 18.6 4.4 7.3 89.5 2.5 0.7 162 90 28 44 68 35 13 20 0.0 0.33 1.8 2.7 0.5 8.1 43.6 4.2 4.0 13.1 0.1 4.9 14.4 4.2     
Uetendorf 5,932 584 -0.8 -1.4 -0.1 5.7 20.0 60.0 20.0 10.2 20.9 71.1 7.9 0.2 3,111 127 1,227 1,757 483 46 115 322 1.5 0.51 3.5 5.0 1.3 13.7 37.3 6.8 3.6 15.8 0.2 7.6 5.9 2.8     
Unterlangenegg 927 136 3.5 4.2 -0.6 1.7 21.8 60.3 17.9 6.8 8.7 70.6 19.7 1.0 344 122 60 162 105 44 21 40 11.9 0.00 2.2 3.2 1.0 8.9 54.2 2.9 2.4 13.3 0.4 5.7 4.7 3.3     
Wachseldorn 228 65 0.0 -2.6 -1.8 0.9 21.1 57.0 21.9 3.5 5.1 70.1 24.6 0.3 78 53 0 25 35 23 0 12 4.4 0.00 1.8 0.3 0.4 3.9 68.2 4.7 0.9 10.4 0.0 4.6 4.7 1.9     
Zwieselberg 282 115 4.4 4.1 0.7 1.4 28.0 56.0 16.0 2.4 9.9 63.4 26.3 0.4 67 28 6 33 27 9 2 16 10.6 5.00 3.2 2.3 1.5 12.2 40.8 3.8 6.4 18.0 0.1 10.9 3.2 0.7     
Forst-Längenbühl 751 167 2.9 2.1 1.1 4.3 22.5 61.1 16.4 4.5 8.4 67.7 20.8 3.1 184 77 40 67 64 28 14 22 1.3 0.59 1.6 4.3 0.9 7.2 46.0 6.3 3.1 13.1 0.4 4.8 8.5 5.5     
"Affoltern im Emmental" 1,142 99 -0.1 -1.4 0.8 3.5 20.1 59.3 20.6 11.5 7.6 72.5 19.8 0.1 572 178 184 211 149 63 33 53 2.6 2.01 2.7 5.1 0.8 9.8 49.7 9.1 3.2 12.8 0.2 3.0 3.9 2.3     
Dürrenroth 1,071 76 -0.5 0.1 -0.8 2.1 24.2 57.0 18.8 14.0 5.6 70.9 23.1 0.3 408 202 72 133 122 66 18 38 2.8 1.55 1.8 2.0 0.4 6.2 53.0 5.8 3.0 17.7 0.0 2.5 7.8 1.7     
Eriswil 1,360 120 0.3 0.7 0.2 3.6 23.4 56.5 20.1 11.3 6.4 67.2 26.2 0.2 465 170 110 185 140 62 27 51 0.7 1.04 2.9 3.1 1.2 12.6 39.7 4.7 5.5 16.0 0.5 4.4 9.5 2.9     
Huttwil 4,663 270 -0.9 -0.6 -0.7 9.4 20.7 59.3 20.0 17.3 13.6 64.4 21.9 0.1 3,080 254 1,192 1,634 454 87 93 274 1.7 2.34 4.6 7.6 1.0 13.5 35.7 4.3 5.9 16.9 0.2 5.6 6.8 2.4     
Lützelflüh 4,052 151 -0.2 -0.7 -0.3 5.1 21.6 59.9 18.5 26.9 9.1 65.4 24.7 0.8 1,674 366 572 736 356 127 56 173 7.2 1.42 4.4 5.6 0.7 10.9 41.9 7.0 2.7 17.0 0.2 6.4 5.2 2.4     
Rüegsau 3,087 205 1.3 2.5 0.0 3.9 20.7 59.8 19.6 15.1 8.6 67.4 23.1 0.9 1,231 215 408 608 229 69 37 123 4.5 0.26 1.7 5.8 1.2 11.1 34.7 7.1 2.3 22.1 0.1 4.4 9.0 2.1     
Sumiswald 5,028 85 0.0 -0.1 -0.4 5.5 21.6 59.0 19.4 59.4 5.1 47.9 46.2 0.7 2,973 510 1,228 1,235 486 185 93 208 3.2 0.67 3.0 6.8 0.9 11.8 36.8 4.0 4.2 19.6 0.2 5.4 7.8 2.6     
Trachselwald 995 62 -4.1 -2.0 0.8 3.7 23.3 58.6 18.1 16.0 4.6 56.5 38.3 0.6 370 197 46 128 116 72 12 32 0.0 2.17 1.9 2.3 0.5 9.9 47.4 4.7 3.5 17.6 0.0 6.3 5.4 2.4     
"Walterswil (BE)" 541 68 0.2 1.9 -0.7 1.7 24.0 56.6 19.4 7.9 5.0 73.8 21.2 0.0 214 141 22 51 76 54 6 16 3.7 0.00 1.1 2.0 0.3 6.5 59.8 4.6 3.1 13.6 0.2 3.5 4.8 1.7     
Wyssachen 1,162 99 -0.3 0.1 -0.3 3.3 22.3 59.8 17.9 11.8 6.6 70.6 22.4 0.3 467 160 180 127 121 65 24 32 0.9 1.78 2.6 3.1 1.1 5.3 49.0 6.1 2.5 17.4 0.0 2.8 11.5 1.3     
Attiswil 1,324 173 -0.1 1.3 -0.9 7.8 18.1 58.5 23.5 7.6 11.0 53.1 35.2 0.7 359 75 90 194 100 22 19 59 1.5 2.65 1.0 9.2 1.3 19.0 36.6 1.8 3.6 18.8 0.0 4.1 2.6 2.9     
Berken 42 30 -14.3 -4.1 -8.2 0.0 11.9 59.5 28.6 1.4 11.4 52.9 30.0 5.7 44 22 4 18 9 7 1 1 0.0 4.76 0.0 2.9 0.0 0.0 67.5 0.0 4.4 18.5 0.0 0.1 0.3 6.3     
Bettenhausen 684 174 0.0 -1.9 0.0 3.5 17.0 63.6 19.4 4.0 9.8 66.4 23.0 0.8 137 41 46 50 39 15 10 14 2.9 0.00 3.2 5.3 0.4 20.3 38.6 1.1 4.2 19.5 0.0 3.9 2.4 4.4     
Farnern 207 56 2.5 0.0 0.5 7.2 16.9 57.0 26.1 3.7 4.4 65.5 30.1 0.0 75 35 2 38 27 12 1 14 0.0 0.79 0.5 6.3 0.0 19.7 49.6 2.1 2.3 10.6 0.2 3.5 0.3 5.3     
Graben 305 97 -2.6 -2.9 1.3 5.6 22.0 62.3 15.7 3.2 6.9 52.7 36.6 3.8 58 31 6 21 28 11 5 12 0.0 1.32 1.6 7.7 1.0 8.0 49.2 1.0 5.1 16.1 0.1 5.2 5.1 1.6     
Heimenhausen 1,016 174 1.0 1.3 -0.1 5.2 19.5 64.7 15.8 5.8 11.7 52.8 34.8 0.7 192 60 38 94 64 20 11 33 10.8 0.00 3.2 6.2 0.4 12.7 39.6 3.5 4.9 23.6 0.0 4.5 2.6 2.1     
Hermiswil 99 95 7.6 6.5 2.2 9.1 19.2 63.6 17.2 1.1 5.7 58.1 35.2 1.0 45 10 3 32 10 4 1 5 0.0 2.17 0.0 6.5 0.5 11.0 26.4 3.2 10.6 22.4 0.1 3.5 13.5 2.4     
Herzogenbuchsee 6,868 699 1.5 1.5 -0.3 15.4 19.9 60.5 19.6 9.8 27.1 37.7 34.4 0.8 3,618 39 1,462 2,117 471 14 93 364 12.1 5.56 5.3 12.1 1.6 21.1 25.2 3.8 5.5 19.4 0.2 6.0 3.1 2.1     
Inkwil 628 187 -0.6 2.2 -1.7 4.5 16.7 63.1 20.2 3.4 13.0 48.8 35.8 2.4 137 22 80 35 35 8 8 19 4.8 1.90 3.0 8.0 0.6 20.2 29.5 4.1 5.4 17.2 0.0 3.0 5.9 6.1     
Niederbipp 4,249 245 4.7 2.8 0.3 20.0 19.7 65.1 15.2 17.5 15.1 47.0 37.5 0.3 2,735 243 789 1,703 288 41 64 183 7.3 1.79 4.7 15.1 1.1 17.0 38.9 2.2 4.2 11.8 0.7 4.5 2.2 2.5     
Niederönz 1,550 554 0.1 0.7 -0.8 8.3 20.2 61.5 18.3 2.8 16.5 53.2 29.5 0.7 814 30 586 198 90 11 20 59 7.1 2.37 4.2 10.0 1.7 16.9 30.7 5.0 6.0 16.1 0.1 6.9 4.5 2.4     
Oberbipp 1,653 195 4.9 5.6 0.3 13.7 19.8 65.5 14.7 8.5 13.0 46.9 39.5 0.7 978 54 495 429 95 18 25 52 11.5 4.08 2.9 12.0 1.9 13.9 39.1 3.6 4.5 14.0 0.0 3.4 3.0 4.7     
Ochlenberg 573 47 -0.7 -0.3 0.5 1.2 20.9 57.2 21.8 12.1 4.3 63.0 32.5 0.2 200 170 8 22 76 58 5 13 1.7 1.05 1.4 2.3 0.3 7.3 46.0 10.0 3.6 19.6 0.0 4.9 3.1 2.9     
Rumisberg 467 91 -3.9 -4.1 0.0 5.6 15.4 63.0 21.6 5.2 8.1 50.2 40.9 0.8 76 28 17 31 30 12 3 15 4.3 4.05 3.0 8.5 0.8 15.7 50.1 0.9 3.0 13.5 0.0 4.8 1.6 1.0     
Seeberg 1,426 91 3.8 1.9 0.9 4.0 21.5 60.2 18.3 15.8 6.4 58.7 34.0 0.9 442 157 108 177 140 57 27 56 2.1 2.56 2.1 3.7 1.6 11.0 33.8 4.6 3.9 25.9 0.2 6.7 6.1 2.7     
Thörigen 1,023 226 0.0 0.7 -0.5 4.3 18.3 62.7 19.1 4.5 11.2 51.8 36.6 0.4 365 52 154 159 85 15 15 55 7.8 1.35 3.6 7.6 1.1 10.3 47.4 3.6 4.7 17.3 0.5 2.6 3.8 0.9     
"Walliswil bei Niederbipp" 218 147 5.8 7.8 -3.4 9.2 14.7 66.1 19.3 1.4 16.0 54.2 19.4 10.4 64 11 16 37 17 5 3 9 0.0 0.00 0.0 7.9 0.1 14.5 49.9 3.5 1.4 9.7 0.0 3.9 4.6 4.5     
"Walliswil bei Wangen" 573 187 -2.2 -1.7 -0.7 2.8 16.8 64.4 18.8 3.1 11.7 50.8 33.6 3.9 110 21 16 73 32 9 7 16 1.7 1.03 2.1 6.6 0.6 17.4 38.3 1.5 4.4 21.1 0.1 3.3 1.9 4.8     
"Wangen an der Aare" 2,126 407 3.8 2.3 1.2 12.9 20.6 60.2 19.1 5.2 22.3 41.5 28.0 8.3 1,150 39 285 825 193 13 43 137 8.5 2.94 4.4 15.8 1.9 13.2 32.9 3.2 5.1 16.0 0.1 6.1 2.4 3.4     
Wangenried 410 141 3.3 4.5 -0.3 3.7 18.5 61.0 20.5 2.9 7.9 67.6 23.4 1.0 119 40 52 27 28 14 6 8 0.0 1.03 0.7 7.8 1.0 17.0 43.2 2.5 4.0 16.5 0.1 4.2 2.6 1.2     
Wiedlisbach 2,207 294 1.2 1.6 -0.3 12.8 18.7 63.0 18.3 7.6 20.9 48.1 28.3 2.6 1,281 66 299 916 200 19 37 144 2.3 0.78 5.5 8.8 1.4 18.6 33.4 5.0 4.7 15.4 0.3 3.9 4.9 3.6     
Wolfisberg 186 76 -7.9 -8.9 -0.5 8.1 17.7 65.6 16.7 2.4 5.8 42.8 51.4 0.0 40 12 0 28 13 5 0 8 0.0 0.96 0.5 5.9 3.8 16.9 44.0 2.6 2.6 10.1 1.3 9.2 2.4 1.3     
Doppleschwand 739 106 2.9 0.3 2.2 3.2 29.5 57.6 12.9 7.0 5.7 55.5 36.2 2.6 224 90 49 85 71 32 11 28 0.0 0.34 0.3 9.2 56.3 1.8 29.6 0.2 0.7 0.2 * 1.9 0.0 0.1     
Entlebuch 3,296 58 -0.1 -0.6 0.4 5.3 23.7 58.8 17.5 57.0 3.7 49.5 42.8 4.0 1,620 427 418 774 344 163 53 128 6.1 0.78 0.4 17.4 39.4 2.9 33.5 0.3 2.7 0.9 * 2.4 0.1 0.3     
Flühli 1,902 18 0.4 -4.1 0.1 17.7 22.8 61.3 15.9 108.1 2.5 44.5 38.3 14.7 977 243 120 614 225 96 31 98 3.2 1.46 0.8 19.2 44.9 2.1 29.7 0.2 1.0 1.1 * 1.8 0.0 0.1     
"Hasle (LU)" 1,751 43 0.8 0.0 0.4 2.9 26.8 55.1 18.2 40.3 3.2 49.1 39.5 8.1 805 251 262 292 168 89 22 57 6.9 0.67 1.0 9.5 43.4 3.4 40.3 0.1 0.6 0.8 * 1.7 0.1 0.2     
Romoos 695 19 -0.3 -0.4 -0.1 1.9 25.0 57.4 17.6 37.3 2.1 35.8 60.9 1.2 307 217 37 53 111 84 12 15 4.3 1.51 1.0 10.2 60.4 0.9 25.5 0.1 0.6 0.2 * 1.4 0.1 0.4     
Schüpfheim 4,053 106 3.3 2.0 0.2 6.7 25.1 58.1 16.9 38.5 5.3 59.3 33.2 2.3 2,275 433 545 1,297 390 164 61 165 26.2 1.82 1.1 12.4 39.7 4.8 33.8 0.1 2.7 0.9 * 4.9 0.1 0.4     
Werthenstein 1,967 125 1.6 1.4 1.0 11.7 25.7 59.0 15.4 15.7 8.3 58.6 30.7 2.4 1,554 203 483 868 209 79 35 95 4.1 0.49 2.5 12.8 38.5 4.2 35.0 0.8 2.1 1.5 * 4.1 0.4 0.6     
Escholzmatt-Marbach 4,346 41 -0.4 -0.7 -0.1 5.8 23.1 58.5 18.4 106.4 2.9 47.3 46.5 3.3 2,155 807 655 693 513 312 63 138 2.8 1.42 1.2 13.3 43.4 3.0 32.3 0.2 2.2 1.1 * 4.1 0.1 0.3     
"Aesch (LU)" 1,009 218 4.0 3.8 -0.2 8.4 22.3 61.7 16.0 4.7 11.4 66.1 18.9 3.6 485 85 223 178 101 25 23 53 9.9 1.03 0.6 14.2 30.2 3.4 36.9 0.7 5.5 2.7 * 5.5 0.4 0.5     
Altwis 411 141 7.3 5.2 1.0 10.5 26.8 63.0 10.2 2.9 7.2 63.1 29.7 0.0 179 84 18 77 40 16 6 18 7.3 0.63 0.0 15.0 28.3 7.3 33.6 0.1 4.1 3.9 * 7.0 0.4 0.1     
Ballwil 2,577 295 2.1 0.3 1.5 6.2 25.3 62.1 12.6 8.7 13.3 74.6 11.8 0.3 1,058 110 325 622 215 40 56 119 2.7 0.76 0.8 13.4 33.0 5.4 35.8 0.3 4.8 1.7 * 4.8 0.2 0.6     
Emmen 28,701 1,412 2.4 0.2 0.9 32.7 20.3 63.2 16.6 20.3 38.2 42.2 17.6 2.1 15,149 171 5,467 9,511 1,368 49 268 1,051 4.6 0.81 3.5 16.8 18.7 15.0 31.0 1.4 5.7 2.9 * 7.3 0.6 0.6     
Ermensee 874 154 1.3 0.3 0.9 11.6 24.6 62.8 12.6 5.7 8.8 54.2 36.3 0.7 334 47 138 149 75 17 22 36 3.4 0.86 1.3 21.9 29.9 2.4 29.6 0.7 6.5 2.4 * 5.7 0.4 0.5     
"Eschenbach (LU)" 3,547 268 2.9 1.4 1.1 9.4 24.9 60.0 15.1 13.2 11.1 73.0 14.8 1.1 1,388 152 509 727 258 54 52 152 2.5 2.69 0.5 17.5 38.7 6.9 25.7 0.6 4.5 1.6 * 4.2 0.1 0.2     
Hitzkirch 4,832 196 2.5 0.9 0.6 13.2 25.3 61.6 13.1 24.6 10.0 66.2 23.3 0.4 2,652 359 1,079 1,214 401 109 72 220 8.3 0.56 1.9 16.1 29.7 9.1 30.5 0.5 4.6 2.1 * 6.4 0.2 0.7     
Hochdorf 8,877 923 2.1 1.2 0.6 20.5 22.0 61.0 17.0 9.6 26.1 62.0 10.4 1.5 4,650 130 1,749 2,770 507 31 101 375 3.2 0.21 1.7 16.4 33.6 10.2 23.3 0.7 5.5 2.3 * 7.1 0.4 0.6     
Hohenrain 2,418 104 2.2 1.1 0.8 6.7 26.6 62.3 11.1 23.4 6.1 74.4 19.1 0.4 1,173 324 120 729 256 116 34 106 13.6 1.06 0.8 9.8 38.0 5.1 32.5 1.2 5.0 1.4 * 6.3 0.2 0.7     
Inwil 2,306 223 10.1 8.0 1.0 9.5 23.6 64.1 12.4 10.3 12.4 69.6 16.1 1.9 931 147 344 441 180 47 37 96 0.9 0.20 0.5 23.3 28.4 5.5 29.8 0.4 5.5 2.5 * 4.0 0.2 0.3     
Rain 2,494 265 4.7 3.2 1.3 4.7 26.7 61.9 11.3 9.4 10.4 73.1 16.5 0.0 715 126 202 387 174 45 31 98 12.0 0.00 0.7 24.7 34.6 5.4 22.7 0.6 4.6 3.3 * 4.0 0.1 0.1     
Römerswil 1,632 98 0.3 -0.8 0.7 5.6 25.9 60.4 13.8 16.7 7.9 76.0 15.6 0.5 510 242 129 138 150 86 22 42 9.8 1.95 1.0 11.2 35.1 4.5 34.5 0.8 5.4 2.2 * 5.7 0.3 0.3     
Rothenburg 7,227 464 1.5 0.7 0.7 8.6 24.2 61.2 14.6 15.5 17.8 65.7 16.0 0.5 4,402 188 1,097 3,117 501 68 89 344 1.8 0.03 1.4 15.1 26.1 16.8 25.4 0.8 5.5 3.1 * 6.6 0.2 0.5     
Schongau 913 73 5.4 3.8 1.3 5.7 26.5 60.1 13.4 12.5 5.9 68.2 25.4 0.5 375 155 120 100 117 60 19 38 14.2 0.53 0.4 12.2 30.7 2.7 42.3 0.2 6.3 0.4 * 4.6 0.0 0.5     
Adligenswil 5,406 773 -1.5 -2.5 0.7 10.0 23.7 60.6 15.7 7.0 23.7 50.8 23.5 2.0 1,541 60 464 1,017 347 22 52 273 0.4 0.22 1.2 17.7 20.6 16.8 22.7 0.9 7.9 1.9 * 11.0 0.1 0.4     
Buchrain 6,049 1,258 3.8 2.0 1.3 17.0 24.4 63.1 12.5 4.8 32.8 43.0 16.5 7.7 2,068 31 930 1,107 237 9 63 165 5.1 1.58 2.7 20.7 19.9 13.0 25.1 1.4 9.2 3.4 * 6.7 0.3 0.3     
Dierikon 1,467 528 1.5 -1.3 1.9 16.5 22.1 69.7 8.2 2.8 17.7 56.7 23.4 2.1 1,911 29 691 1,192 102 11 19 72 3.4 0.93 3.7 11.2 28.4 9.7 29.0 0.9 7.3 4.4 * 7.8 0.2 1.1     
Ebikon 12,571 1,299 3.8 2.8 0.7 21.1 20.7 63.3 16.0 9.7 33.5 36.1 23.2 7.1 6,273 70 2,210 3,993 670 23 108 539 4.9 1.11 2.9 15.1 23.4 14.7 27.9 0.5 6.6 2.7 * 8.3 0.2 0.6     
Gisikon 1,148 1,063 5.8 4.0 0.9 16.6 23.1 68.1 8.8 1.1 27.3 47.3 20.0 5.5 472 73 182 217 67 5 16 46 7.8 2.45 2.2 16.9 15.9 9.3 41.9 0.6 7.4 4.7 * 2.9 0.0 0.4     
Greppen 1,050 316 8.4 6.2 1.8 15.6 25.8 63.8 10.4 3.3 13.3 47.9 38.2 0.6 175 35 39 101 77 12 17 48 2.9 1.88 1.0 19.0 22.8 8.6 26.7 1.3 11.2 1.7 * 7.9 0.0 0.6     
